pid	doi	award_ids
articles:19293	10.1016/j.ocemod.2016.08.002	SC0006769
articles:18533	10.1016/j.atmosres.2016.03.005	
articles:18585	10.1016/j.resconrec.2016.04.016	
articles:18496	10.1016/j.atmosenv.2016.06.001	NNX09AH03G,NNX11AG63G,NNX11AI10G
articles:18666	10.1175/JHM-D-15-0218.1	
articles:18730	10.1175/JCLI-D-16-0151.1	
articles:18729	10.1007/s00024-016-1324-x	
articles:18889	10.1002/2016JA022598	AGS1408789
articles:18756	10.1175/JAS-D-15-0367.1	DESC0008648
articles:18758	10.1175/JAS-D-16-0056.1	
articles:18759	10.1175/MWR-D-16-0104.1	DEEE0006016
articles:18762	10.1007/s10584-016-1722-1	
articles:18765	10.1890/15-0750.1	
articles:18764	10.1007/s00024-016-1380-2	
articles:18767	10.1016/j.dsr.2016.02.019	
articles:18772	10.1093/jme/tjw076	
articles:18876	10.1002/2016SW001450	AGS1138784
articles:18877	10.1002/2016SW001423	
articles:18863	10.1175/JAMC-D-15-0290.1	NNX13AH73G
articles:18884	10.1175/JTECH-D-15-0120.1	
articles:18703	10.1175/JTECH-D-16-0057.1	
articles:18705	10.1109/TGRS.2016.2546978	
articles:18724	10.1175/JCLI-D-15-0816.1	
articles:18726	10.1007/s10661-016-5519-5	
articles:18859	10.1175/JCLI-D-16-0097.1	
articles:18856	10.1175/MWR-D-16-0117.1	
articles:18798	10.1007/s00382-015-2934-1	
articles:19296	10.1002/2016JA023043	AGS1339918,NNX13AF77G,NNX13AF93G,NNX14AD84G,NNX15AK75G
articles:19300	10.1051/0004-6361/201527358	
articles:19340	10.1002/2016MS000668	
articles:19342	10.1002/2016MS000630	
articles:19341	10.1002/2016MS000652	
articles:19306	10.1175/BAMS-D-14-00228.1	
articles:19308	10.1002/2016JA022832	
articles:19305	10.1002/2016JA022984	AGS1033112
articles:19319	10.1002/2016GB005426	
articles:19307	10.1002/2016JA023091	
articles:18888	10.1051/0004-6361/201527842	
articles:21114	10.14529/jsfi160201	
technotes:541	10.5065/D6WH2NCQ	
articles:18628	10.18637/jss.v072.i08	
articles:18836	10.5194/acp-16-10707-2016	
articles:19355	10.1038/nclimate3107	
articles:18771	10.1038/ngeo2783	
articles:18792	10.1002/2016GL070470	
articles:18700	10.1002/2015JD024360	
articles:18811	10.1002/2016JD025401	
articles:18801	10.1002/2016JD025331	
articles:18780	10.1002/2016JD025133	
articles:18793	10.1002/2016JD024928	
articles:18812	10.5194/gmd-9-2881-2016	
articles:18707	10.1002/2016GL069834	AGS1339918,NNX13AF93G,NNX15AK75G
articles:18778	10.5194/gmd-9-2809-2016	
articles:18782	10.5194/amt-9-3999-2016	NNG15HQ03C
articles:18848	10.5194/gmd-9-2701-2016	
usclivar:48	10.5065/D63X851Q	
articles:18683	10.1073/pnas.1524888113	
articles:18838	10.1002/2016JD025292	
articles:18850	10.1002/2016GL070084	
articles:18799	10.5194/acp-16-10351-2016	
articles:18800	10.5194/amt-9-3755-2016	
articles:18794	10.1002/2016GL070122	
articles:18805	10.1002/2015JD024724	
articles:18803	10.1002/2016JD024820	
articles:18807	10.1002/2016GL070055	
articles:18779	10.1002/2016GL070253	
articles:18781	10.1002/2016GL069769	
articles:18513	10.1016/j.scitotenv.2016.03.157	
articles:18725	10.5194/acp-16-10229-2016	NNX11AE19G
articles:18598	10.5194/acp-16-10133-2016	
articles:18695	10.5194/tc-10-1721-2016	
articles:18816	10.5194/acp-16-10083-2016	
articles:18802	10.5194/acp-16-10159-2016	
articles:18817	10.5194/gmd-9-2623-2016	
articles:18608	10.5194/acp-16-9983-2016	
articles:18815	10.1073/pnas.1601472113	
articles:19254	10.1117/12.2233646	
articles:18837	10.5194/acp-16-9847-2016	
articles:18839	10.5194/acp-16-9785-2016	
articles:20972	10.1109/IPDPSW.2016.51	
articles:18849	10.5194/amt-9-3547-2016	
articles:18840	10.5194/acp-16-9675-2016	
articles:18843	10.5194/acp-16-9611-2016	
articles:18599	10.1021/acs.est.6b00082	
articles:18614	10.1007/s10584-016-1664-7	
articles:18652	10.1038/srep31245	1243107,DESC0012711
articles:18647	10.1016/j.jastp.2016.06.003	AGS1339918
articles:18657	10.1175/JAS-D-15-0328.1	
articles:18658	10.1175/MWR-D-16-0094.1	DTFAWA15D00036,NA09NWS4670001
articles:18653	10.1175/MWR-D-15-0368.1	DESC0008648
articles:18656	10.1175/JAS-D-15-0320.1	
articles:18654	10.1175/JAS-D-15-0295.1	
articles:18655	10.1175/JAS-D-15-0377.1	
articles:18844	10.1109/TGRS.2016.2552542	
articles:18942	10.1145/2949550.2949640	
articles:18845	10.1175/JTECH-D-15-0110.1	
articles:18846	10.5194/acp-16-9533-2016	
articles:18667	10.1175/JAS-D-15-0316.1	
articles:18566	10.5194/cp-12-1225-2016	
articles:18559	10.1016/j.rse.2016.03.043	
articles:18560	10.1016/j.solener.2016.04.016	DEEE0006016
articles:18669	10.1175/MWR-D-15-0401.1	
articles:18668	10.1175/JAS-D-16-0040.1	
articles:18693	10.1016/j.ocemod.2016.06.003	
articles:18694	10.1016/j.jastp.2016.06.004	
articles:18713	10.1175/BAMS-D-13-00245.1	
articles:18753	10.1038/ngeo2739	
articles:18722	10.1002/2016JA022882	NNX12AJ54G,NNX14AE06G
articles:18727	10.1002/2016JA022910	AGS1138784,AGS1522830,NNX13AF77G,NNX14AP03G
articles:18783	10.1002/2016JA022871	AGS1408789
articles:18806	10.1017/jog.2016.49	
articles:18810	10.1002/ecs2.1412	
articles:19301	10.1002/2016JA023072	NNX12AJ54G,NNX14AE06G
articles:19302	10.1002/2015RS005937	
articles:18708	10.3847/0004-637X/826/2/164	
articles:19510	10.1175/2016BAMSStateoftheClimate.1	
usclivar:91	10.5065/D6GB22H1	
usclivar:43	10.5065/D6H41PSX	
articles:18684	10.1088/1748-9326/11/8/084003	DESC0006704
articles:18827	10.5194/acp-16-9321-2016	
articles:18543	10.5194/amt-9-3355-2016	
articles:18790	10.1002/2016GL069446	
articles:18791	10.1002/2016GL069476	
articles:18648	10.1038/nature18640	
articles:18854	10.1038/nclimate3071	
articles:19256	10.1117/12.2235234	
articles:18692	10.1002/2016JD025265	
articles:18671	10.1002/2016JD025274	968657
articles:18672	10.1002/2016JD025039	
articles:18822	10.5194/os-12-925-2016	DESC0012711
articles:18795	10.3389/fspas.2016.00024	
articles:18865	10.5194/gmd-9-2459-2016	
articles:18721	10.1002/2016GL069752	
articles:18718	10.5194/acp-16-8791-2016	
articles:18686	10.1002/2016JD024942	
articles:18714	10.1002/2016GL069453	
articles:18710	10.1002/2016GL069835	
articles:18685	10.1002/2016JD024890	AGS1138784,NNX16AB82G
articles:18715	10.1002/2016GL069563	
articles:18602	10.1175/JCLI-D-15-0286.1	EF1048481
articles:18606	10.1175/JCLI-D-15-0485.1	
articles:18604	10.1175/JCLI-D-15-0527.1	OCE1243015
articles:18528	10.1126/science.aae0061	
articles:18890	10.1126/sciadv.1600557	
articles:18870	10.3969/j.issn.1007-6190.2016.03.013	
articles:18673	10.3847/2041-8205/826/1/L2	
articles:18623	10.5194/gmd-9-2391-2016	
articles:18719	10.5194/acp-16-8375-2016	NA14OAR4310186
articles:18588	10.1073/pnas.1601085113	PLR1304220
articles:18674	10.1093/mnras/stw976	
articles:18834	10.5334/dsj-2016-008	
articles:18717	10.1002/2016SW001387	
articles:18698	10.1002/2016JA022898	NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G
articles:18536	10.1126/science.aad8550	
articles:18706	10.1038/ngeo2751	
articles:18625	10.1175/MWR-D-15-0449.1	
articles:18650	10.1002/qj.2791	
articles:18649	10.1093/icesjms/fsw004	
articles:18631	10.1175/MWR-D-15-0293.1	
articles:18632	10.1002/asl.673	AGS1048829
articles:18629	10.1175/BAMS-D-15-00004.1	
articles:18626	10.1039/C5FD00209E	
articles:18537	10.1016/j.envpol.2016.03.046	
articles:18540	10.1080/02626667.2016.1183009	
articles:18539	10.1007/s10291-015-0444-6	
articles:18538	10.1007/s10291-015-0437-5	
articles:18603	10.1175/JAS-D-15-0331.1	
articles:18605	10.1175/JAS-D-15-0282.1	
articles:18601	10.1175/JAS-D-15-0304.1	
articles:18590	10.1175/JAS-D-15-0324.1	
articles:18593	10.1175/JAMC-D-15-0222.1	
articles:18594	10.1175/JAS-D-15-0188.1	
articles:18589	10.1175/JAS-D-15-0200.1	
articles:18592	10.1175/JAS-D-15-0303.1	
articles:18595	10.1175/JAS-D-15-0207.1	
articles:18596	10.1016/j.energy.2016.02.166	
articles:18697	10.1175/BAMS-D-14-00164.1	
articles:18664	10.1175/JHM-D-16-0046.1	
articles:18716	10.1007/s00382-015-2826-4	
articles:18824	10.1016/j.procs.2016.05.466	
articles:18826	10.1016/j.procs.2016.05.489	
articles:18434	10.1016/j.jcp.2016.02.078	
articles:18550	10.1016/j.cageo.2016.04.005	
articles:18486	10.1007/s10546-016-0134-0	
articles:18482	10.1016/j.jastp.2016.03.010	
articles:18530	10.1175/JCLI-D-15-0629.1	
articles:18525	10.1038/ngeo2721	NNX13AH87G
articles:18516	10.1007/s10546-015-0123-8	
articles:18514	10.1016/j.ocemod.2015.07.020	
articles:18675	10.1175/BAMS-D-14-00279.1	DEEE0006016
articles:18676	10.1175/JAMC-D-15-0354.1	DEEE0006016
articles:18712	10.1007/s00382-015-2852-2	104,882,910,121,480,000
articles:18711	10.3847/0004-637X/825/1/55	
articles:18739	10.1002/2016JA022859	AGS1522830
articles:18757	10.2151/jmsj.2016-017	DESC0008648
articles:18787	10.1002/2016JA022522	
articles:18785	10.1002/2016JA022808	
articles:18789	10.1002/2016JA022508	
articles:18788	10.1002/2016JA022648	
articles:18786	10.1002/2016GB005405	
articles:18776	10.1002/2015JA022294	NNX14AE08G
articles:18774	10.1002/2016JA022817	
articles:18775	10.1002/2016JA022682	
articles:18777	10.1002/2016JA022867	AGS1138784
articles:19338	10.1002/2015WR018547	
articles:19269	10.1002/qj.2831	
technotes:540	10.5065/D60G3HJ8	
articles:18600	10.1051/0004-6361/201526547	
articles:18622	10.5194/acp-16-7917-2016	NNX15AE38G
articles:18687	10.1002/2016GL069569	
articles:18620	10.1002/2015JD024477	
articles:18612	10.1002/2016JD025067	
articles:18524	10.1002/2016JD024863	NNX14AN47G
articles:18690	10.1002/2016JD025040	
articles:18696	10.1002/2015JD024702	
articles:18500	10.5194/acp-16-7725-2016	
articles:18561	10.1126/science.aaf1660	
articles:18457	10.5194/gmd-9-2223-2016	
articles:18784	10.3389/fspas.2016.00020	
articles:19255	10.2514/6.2016-3888	
articles:18487	10.3847/0004-637X/824/2/135	
articles:18441	10.3847/0004-637X/824/2/93	NNX13AK54G
articles:18615	10.5194/bg-13-3533-2016	
articles:18634	10.1002/2016GL069133	
articles:18570	10.1175/JCLI-D-15-0801.1	
articles:18681	10.1002/2015JD024279	
articles:18680	10.1002/2015JD024273	
articles:18679	10.1002/2016JD025094	
articles:18677	10.1002/2015JD024658	
articles:18678	10.1002/2016JD024952	
technotes:539	10.5065/D6N58JR2	
articles:18567	10.1175/JCLI-D-15-0508.1	
articles:18573	10.1175/JCLI-D-15-0358.1	
articles:18574	10.1175/JCLI-D-15-0664.1	DESC0012711
articles:18568	10.1175/JAMC-D-15-0205.1	
technotes:538	10.5065/D6RX99GG	
articles:18586	10.5194/acp-16-7317-2016	
articles:18542	10.3390/atmos7060081	
articles:18621	10.5194/amt-9-2567-2016	
articles:18584	10.5194/acp-16-7285-2016	
technotes:537	10.5065/D6891467	
articles:18616	10.5194/hess-20-2207-2016	
articles:18582	10.5194/acp-16-6883-2016	
articles:18551	10.1186/s12940-016-0146-8	NNX11AI51G
articles:18361	10.1080/08941920.2015.1076918	
articles:18381	10.1007/s40641-016-0034-x	
articles:18399	10.1016/j.envsci.2016.02.006	
articles:18394	10.1080/14649365.2015.1089589	
articles:18058	10.1016/j.jhydrol.2016.03.038	S1048841
articles:18633	10.1002/2015MS000592	
articles:18872	10.1175/MWR-D-15-0313.1	
articles:18873	10.1175/MWR-D-15-0058.1	
articles:18871	10.1002/gdj3.36	
articles:18541	10.1088/1748-9326/11/6/064004	2.02E+13
articles:18607	10.1175/JHM-D-15-0121.1	NA11OAR4310142
articles:18597	10.3402/tellusa.v68.30917	
articles:18636	10.1002/2016GB005392	
articles:18637	10.1002/2015MS000572	
articles:18638	10.1002/2015MS000567	
articles:18639	10.1002/2015MS000584	
articles:18635	10.1002/2016MS000674	
articles:18640	10.1002/2016MS000627	41130964
articles:18459	10.1175/JCLI-D-15-0117.1	
articles:18461	10.1175/JCLI-D-15-0611.1	
articles:18460	10.1175/JCLI-D-15-0471.1	
articles:18544	10.1175/WAF-D-15-0105.1	
articles:18454	10.1175/JCLI-D-15-0612.1	
articles:18458	10.1016/j.jhydrol.2016.03.026	
articles:18455	10.1016/j.jhydrol.2016.03.027	
articles:18452	10.1016/j.envsoft.2016.03.006	
articles:18609	10.1002/2015PA002890	
articles:18610	10.1175/JHM-D-15-0122.1	NA11OAR4310142
articles:18563	10.3847/2041-8205/824/1/L15	
articles:18564	10.1016/j.camwa.2015.12.041	
articles:18521	10.5194/acp-16-6771-2016	
articles:18517	10.1007/s10493-016-0035-4	CC999999
articles:18689	10.1175/BAMS-D-15-00325.1	
articles:18751	10.1002/2015JC011555	
articles:18752	10.1016/j.crm.2016.06.003	1048829,NA11OAR4310205
articles:18750	10.4269/ajtmh.15-0600	
articles:18809	10.1175/JHM-D-15-0227.1	NA13NES4400003
usclivar:44	10.5065/D6M61HM7	
articles:18489	10.1073/pnas.1521494113	
articles:18502	10.5194/gmd-9-1959-2016	DEAC0576RL01830
articles:18587	10.5194/acp-16-6537-2016	
articles:18682	10.1002/2015JD024537	DESC0008648
articles:18508	10.5194/gmd-9-1937-2016	
articles:18490	10.1073/pnas.1514036113	
articles:18432	10.15585/mmwr.mm6519a3	
articles:18505	10.5194/gmd-9-1853-2016	
articles:18583	10.5194/acp-16-6091-2016	
articles:18569	10.1016/j.solener.2016.04.049	DEEE0006016
articles:18611	10.1002/2015JD024450	2.02E+13
articles:18416	10.1002/2015JD024297	
articles:18529	10.1002/2015JD024401	
articles:18579	10.1002/2016GL068949	
articles:18465	10.1175/JCLI-D-15-0337.1	
articles:18518	10.1016/j.buildenv.2016.02.012	
articles:18380	10.5194/acp-16-5853-2016	
articles:18309	10.1002/fld.4171	
articles:18377	10.5194/acp-16-5721-2016	
articles:18507	10.5194/acp-16-5685-2016	
articles:18549	10.5194/gmd-9-1747-2016	
articles:18552	10.3847/0004-637X/822/2/77	
articles:18624	10.3390/rs8050390	
articles:18503	10.5194/gmd-9-1827-2016	
articles:18498	10.5194/acp-16-5573-2016	
articles:18491	10.3847/0004-637X/822/1/40	
articles:18766	10.1038/nclimate2999	
articles:18804	10.1038/nclimate3001	
articles:18401	10.1175/JCLI-D-15-0307.1	DEAC0576RL01830
articles:18403	10.1007/s00382-015-2766-z	
articles:18402	10.1007/s00382-015-2745-4	
articles:18400	10.1038/ngeo2687	
articles:18353	10.1111/gcb.13222	
articles:18364	10.1016/j.apenergy.2016.01.098	
articles:18644	10.1002/2016JA022597	
articles:19266	10.1045/may2016-mayernik	
articles:18554	10.1002/2015RG000482	
articles:18641	10.1002/2016JA022486	
articles:18642	10.1002/2016JA022469	
articles:18643	10.1002/2016JA022382	AGS1138784
articles:18094	10.1007/s00376-016-6012-3	
articles:18466	10.1175/MWR-D-15-0286.1	
articles:18468	10.1175/MWR-D-15-0092.1	
articles:18463	10.1175/JPO-D-15-0177.1	
articles:18467	10.1175/MWR-D-14-00336.1	NA13OAR4310138,OCE1243015
articles:18435	10.1016/j.asr.2016.03.008	
articles:18436	10.1016/j.envsoft.2015.12.014	
articles:18546	10.1016/j.eneco.2016.01.011	1243095
articles:18547	10.1016/j.eneco.2016.02.002	
articles:18545	10.1016/j.eneco.2015.02.003	1243095
articles:18453	10.1175/JTECH-D-15-0224.1	
articles:18469	10.1175/MWR-D-15-0322.1	
articles:18456	10.1051/0004-6361/201527978	
articles:18464	10.1175/MWR-D-15-0439.1	
articles:18526	10.1002/ecs2.1271	
articles:18555	10.1175/BAMS-D-14-00233.1	1243107,NA13OAR4310138
articles:18553	10.1002/ecs2.1320	
articles:18557	10.1175/BAMS-D-16-0016.1	
articles:18746	10.1002/2015JC011328	
usclivar:90	10.5065/D6M32T7C	
articles:18761	10.1126/sciadv.1501704	
articles:18367	10.1002/2016GL068344	
articles:18385	10.1038/nature17195	
articles:18428	10.5194/amt-9-1845-2016	
articles:18462	10.1002/2016GL068432	
articles:18571	10.1002/2016GL068234	
articles:18577	10.1002/2015JD024570	
articles:18572	10.1002/2015JD024320	
articles:18576	10.1002/2015JD024699	
articles:18495	10.1002/2015JD024623	
articles:18404	10.1051/swsc/2016013	
articles:18511	10.5194/acp-16-5091-2016	
articles:18519	10.18520/cs/v110/i8/1452-1458	
articles:21580	http://dx.doi.org/10.1109/HIPINEB.2016.14	
books:618	10.1007/978-3-319-30626-1_8	
articles:18423	10.1039/C6CP00053C	
articles:18439	10.1088/1748-9326/11/4/045007	
articles:18497	10.5194/acp-16-4885-2016	AGS1138784
articles:18506	10.5194/acp-16-4799-2016	
articles:18512	10.5194/acp-16-4757-2016	
articles:18368	10.1002/2015JD024553	X09AJ83G
articles:18411	10.1002/2015JD024446	DESC0008648
articles:18408	10.1002/2015JD024052	
articles:18437	10.1002/2016GL068060	
articles:18438	10.1002/2016GL068389	
articles:18386	10.1175/JCLI-D-15-0399.1	
articles:18387	10.1175/JCLI-D-15-0239.1	
articles:18522	10.1186/s12936-016-1262-1	
articles:18063	10.12952/journal.elementa.000100	
articles:18064	10.1088/1748-9326/11/4/044010	
articles:18315	10.1016/j.ocemod.2016.02.004	NA13OAR4310138,OCE1243015
articles:18314	10.1093/biosci/biw005	
articles:18316	10.1007/s00382-015-2701-3	
articles:18055	10.1002/asi.23425	
articles:18018	10.1016/j.renene.2015.12.030	DEEE0006016
articles:18311	10.1175/MWR-D-15-0116.1	
articles:18313	10.1175/JHM-D-15-0112.1	2.02E+13
articles:18310	10.1103/PhysRevE.93.043104	
articles:18349	10.1175/JAS-D-15-0068.1	
articles:18345	10.1175/JAS-D-15-0192.1	
articles:18344	10.1175/JAS-D-15-0126.1	
articles:18346	10.1007/s10291-014-0433-1	
articles:18354	10.1175/JCLI-D-15-0513.1	
articles:18355	10.1175/MWR-D-15-0130.1	
articles:18335	10.1175/JHM-D-15-0196.1	
articles:18336	10.1175/JAS-D-15-0041.1	DESC0008648
articles:18338	10.1175/JAS-D-15-0245.1	
articles:18337	10.1175/JAS-D-15-0040.1	DESC0008648
articles:18339	10.1175/JAS-D-15-0127.1	
articles:18372	10.1002/2015SW001340	AGS1033112
articles:18376	10.1111/jpy.12386	
articles:18362	10.6038/cjg20160401	
articles:18057	10.1175/JHM-D-15-0155.1	
articles:18619	10.1002/2015JA022008	NNX10AF21G,NNX13AE15G
articles:18617	10.1002/2016JA022444	
articles:18618	10.1002/2016JA022390	NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G
articles:18867	10.1175/AMSMONOGRAPHS-D-15-0016.1	
articles:18412	10.3390/rs8040280	
articles:18417	10.1002/2016JA022528	AGS1033112,AGS1522830
articles:18847	10.1175/AMSMONOGRAPHS-D-15-0047.1	
articles:18090	10.1038/nclimate2876	
articles:18440	10.1175/JTECH-D-15-0125.1	
articles:18475	10.1175/WAF-D-15-0066.1	
articles:18474	10.1175/WCAS-D-15-0033.1	
articles:18472	10.1175/WAF-D-15-0113.1	
articles:18476	10.1175/BAMS-D-14-00270.1	
articles:18580	10.1002/qj.2779	
articles:18581	10.1002/qj.2761	
articles:18473	10.1175/WAF-D-15-0037.1	
articles:18523	10.1175/BAMS-D-13-00089.1	
articles:18558	10.1002/2016WR018607	
articles:18691	10.1002/2016JA022455	NNX09AJ83G
articles:18709	10.1175/JAS-D-15-0339.1	
articles:18433	10.5194/amt-9-1341-2016	
technotes:536	10.5065/D6X63K5S	
articles:18308	10.1002/hyp.10684	
articles:18095	10.1117/1.JRS.10.016031	
articles:18443	10.1002/2016GL068064	
articles:18447	10.1002/2016GL068240	
articles:18444	10.1002/2016GL068257	
articles:18445	10.1002/2016GL067935	
articles:18446	10.1002/2016GL068010	NNX12AJ54G,NNX14AE06G
articles:18442	10.1002/2016GL067730	
articles:18425	10.1002/2016GL067989	
articles:18410	10.1002/2015JD023805	
articles:18449	10.1002/2015JD024075	
articles:18350	10.1126/science.aad1893	
articles:18478	10.5194/cp-12-749-2016	
articles:18029	10.5194/acp-16-3927-2016	
articles:18032	10.5194/acp-16-3813-2016	
articles:18424	10.5194/acp-16-3743-2016	
articles:18378	10.1162/PRES_a_00235	
articles:19303	10.1109/MIS.2016.28	
articles:18471	10.1002/qj.2746	
articles:18318	10.1002/2015JD023840	AGS1048829,NNX11AI51G
articles:18317	10.1002/2015JD024040	
articles:18306	10.1002/2015GL067584	
articles:18305	10.1002/2015GL067574	NA14OAR4310224
articles:18307	10.1002/2016GL067792	
articles:18395	10.3389/fspas.2016.00007	
articles:18479	10.5194/cp-12-663-2016	
articles:18027	10.1002/2016GL068005	UDRT0006
articles:18059	10.1002/2015JD024290	
articles:18745	10.1371/currents.outbreaks.50dfc7f46798675fc63e7d7da563da76	
articles:18396	10.3389/fspas.2016.00008	
articles:18420	10.1175/JCLI-D-15-0304.1	
articles:18427	10.1175/JCLI-D-15-0232.1	
articles:18051	10.1021/acs.jpca.5b07824	
articles:18887	10.3847/2041-8205/819/2/L36	
articles:18492	10.5194/esd-7-211-2016	
articles:18565	10.5194/hess-20-1069-2016	
articles:18430	10.5194/amt-9-963-2016	
articles:18480	10.5194/acp-16-2943-2016	
articles:18504	10.5194/gmd-9-979-2016	
articles:18351	10.1088/1748-9326/11/3/034013	
articles:18477	10.5194/acp-16-2765-2016	
articles:18493	10.5194/gmd-9-927-2016	
articles:18501	10.5194/gmd-9-965-2016	NNX10AH45G
articles:18271	10.5194/acp-16-2703-2016	
articles:18001	10.5194/acp-16-2575-2016	
articles:17756	10.1016/j.atmosenv.2015.12.031	
articles:18319	10.3390/ijerph13030253	
articles:18320	10.1016/j.ocemod.2015.12.009	NA13OAR4310138,OCE1243015
articles:18321	10.1016/j.ocemod.2015.12.008	NA13OAR4310138,OCE1243015
articles:18329	10.1175/MWR-D-15-0208.1	
articles:18327	10.1175/MWR-D-14-00303.1	
articles:18328	10.1175/MWR-D-15-0052.1	
articles:18325	10.1175/MWR-D-15-0096.1	
articles:18326	10.1038/nclimate2843	
articles:18324	10.1038/nclimate2938	
articles:18291	10.1002/2015JA022225	
articles:18290	10.1016/j.jhydrol.2015.12.027	
articles:18304	10.1007/s10874-015-9315-3	
articles:18365	10.1175/JAMC-D-15-0010.1	
articles:18359	10.1175/BAMS-D-15-00040.1	
articles:18363	10.1111/biom.12383	AGS1048829
articles:18019	10.1016/j.chemosphere.2015.11.086	
articles:18347	10.1175/BAMS-D-14-00227.1	
articles:18371	10.1175/BAMS-D-14-00269.1	
articles:18382	10.1002/2015JG003284	
articles:18384	10.1021/acs.est.5b03827	
articles:18356	10.3390/ijerph13030267	
articles:18357	10.1175/JAMC-D-15-0130.1	NNX13AH73G
articles:18358	10.1088/1748-9326/11/3/034018	
articles:18369	10.1175/JAMC-D-15-0131.1	NNX13AH73G
articles:18370	10.1175/JAMC-D-15-0261.1	
articles:18375	10.1111/gwat.12330	
articles:18389	10.1002/2015JG003132	
articles:18388	10.1002/2015JG003120	AGS1048996,PLR1417642
articles:18422	10.1002/2015MS000559	
articles:18450	10.1007/s10533-016-0193-9	
articles:18419	10.1002/2015EF000338	
articles:18418	10.1007/s10584-016-1609-1	
articles:18409	10.1002/2015JA022169	NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G
articles:18421	10.1007/s10584-015-1568-y	
articles:18426	10.1002/2015MS000593	
articles:18096	10.1175/JAS-D-15-0184.1	
articles:18087	10.1007/s00382-015-2679-x	
articles:18088	10.1007/s00338-015-1354-3	
articles:18273	10.1175/JCLI-D-15-0350.1	
articles:18274	10.1175/JAS-D-15-0070.1	
articles:18297	10.1038/nclimate2873	
articles:18296	10.1038/nclimate2879	
articles:18276	10.1007/s11356-015-5629-6	
articles:18415	10.1002/2015MS000526	
articles:18414	10.1002/2015WR017910	
articles:17805	10.1016/j.atmosres.2015.09.019	
articles:18275	10.17730/0018-7259-75.1.33	
articles:18627	10.1016/j.aeolia.2016.02.002	
articles:18520	10.1002/ecs2.1234	
articles:18097	10.1175/JCLI-D-15-0429.1	10,488,991,235,231
articles:18556	10.4172/2332-2594.1000156	
articles:18000	10.1002/2015JD023941	
articles:18303	10.1002/2015JD024529	
articles:18302	10.1002/2015JD024203	
articles:18033	10.5194/acp-16-2123-2016	
articles:17998	10.5194/gmd-9-779-2016	
articles:18343	10.5194/cp-12-455-2016	
articles:18348	10.1088/1748-9326/11/3/031002	
articles:18067	10.1038/nature16958	
articles:18744	10.1029/2016EO046011	
articles:18312	10.4269/ajtmh.15-0666	
articles:18352	10.3847/0004-637X/818/2/170	
articles:19265	10.1029/2016EO045915	
articles:18068	10.1038/srep21251	
articles:18322	10.1002/2015GL067359	
articles:18330	10.1002/2015GL066921	
articles:18323	10.1002/2015GL066727	AGS1048829
articles:18082	10.1002/2015JD023789	
articles:17999	10.5194/acp-16-2243-2016	
articles:18038	10.1016/j.epsl.2015.12.022	
articles:18281	10.5194/acp-16-1673-2016	
articles:18494	10.5194/gmd-9-587-2016	
articles:17899	10.5194/essd-8-61-2016	
articles:20862	10.1007/s11214-015-0230-3	NNX08AQ34G
articles:18282	10.5194/acp-16-1479-2016	
articles:18277	10.1371/journal.pone.0148890	NNX10AK79G
articles:17900	10.5194/acp-16-1511-2016	
articles:18280	10.5194/acp-16-1459-2016	
articles:18081	10.5194/acp-16-1417-2016	BERDESC0006780
articles:18499	10.5194/gmd-9-505-2016	DEAC0576RL01830
articles:18397	10.3389/fspas.2016.00001	
articles:18285	10.5194/acp-16-1303-2016	
articles:18578	10.5194/tc-10-287-2016	
articles:18429	10.5194/amt-9-335-2016	AGS1033112
articles:18284	10.5194/acp-16-1187-2016	
articles:17755	10.1016/j.atmosres.2015.09.005	
articles:18030	10.1002/2015JA022056	NNX13AF77G
articles:18039	10.3847/0004-637X/817/2/126	NNX13AJ04A
articles:18295	10.1002/2015WR018106	
articles:18294	10.1007/s11207-015-0831-8	NNX08AQ34G
articles:18366	10.2514/1.A33351	
articles:18020	10.1175/MWR-D-15-0120.1	
articles:18341	10.1175/JHM-D-15-0029.1	
articles:18342	10.1175/BAMS-D-15-00160.1	
articles:18379	10.1093/biostatistics/kxv048	
articles:18071	10.1175/JAMC-D-15-0011.1	
articles:18070	10.1175/WAF-D-15-0073.1	
articles:18069	10.1175/WAF-D-15-0138.1	NA15OAR4590191
articles:18260	10.1002/2015GB005310	
articles:18278	10.1175/JHM-D-14-0213.1	
articles:18340	10.1175/BAMS-D-14-00238.1	
articles:18279	10.1007/s11430-015-5185-4	
articles:18074	10.1175/JAMC-D-15-0115.1	
articles:18373	10.1017/S0025315415001733	
articles:18390	10.1155/2016/4830603	DESC0012711
articles:18040	10.1002/joc.4368	
articles:18054	10.1051/swsc/2016002	
articles:18831	10.1007/s10972-016-9452-9	
articles:18072	10.1175/WAF-D-15-0085.1	
articles:18300	10.1002/2015SW001238	
articles:18299	10.1175/JAS-D-15-0211.1	
articles:18301	10.1002/2016SW001366	
articles:18073	10.1007/s10584-014-1277-y	
articles:18089	10.1109/JSTARS.2015.2444274	
articles:18270	10.1111/risa.12480	
articles:18298	10.1002/2015JA022082	
articles:18272	10.1175/JAS-D-15-0096.1	
articles:18470	10.1039/c6pp90004f	
articles:17799	10.1016/j.jmarsys.2015.10.001	
